t;x;y;z;vx;vy;vz;a;e;w;i;raan;nu
12300;1131902.2060241;3794256.62868339;5429008.60452077;-7557.53042416617;1015.23557572848;1324.6849064504;6786063.02914609;0.0488595716230729;-0.00871184440475744;0.959251879547158;-0.0114158231243302;1.41679781622752
12330;904554.917799496;3822475.9064295;5465538.59170751;-7597.43750731958;865.989955657198;1110.58744732679;6785962.76785601;0.048904693250206;-0.0092053923162349;0.959245149011601;-0.0114719387961293;1.45178113411132
12360;676146.816480697;3846213.36032122;5495641.55033594;-7628.25938509607;716.477723558945;896.259810556341;6785894.60254997;0.0489518061292116;-0.0095740197493315;0.959240006716002;-0.0115282746864173;1.48652511546537
12390;446949.676103761;3865463.71209401;5519314.46343222;-7650.0499854735;566.879658155031;681.960384269701;6785858.19323273;0.049000296065203;-0.00981596682253151;0.959236456151644;-0.0115846939833756;1.52102805543465
12420;217233.494569282;3880227.05548708;5536561.98926084;-7662.87370667212;417.373086389398;467.942424097184;6785853.04959312;0.0490495509327924;-0.00993085127236336;0.959234493010719;-0.0116410618116937;1.55528976558418
12450;-12733.8130180981;3890508.75027765;5547396.30400253;-7666.80492107853;268.131725919453;254.453834806209;6785878.54058767;0.0490989674579404;-0.00991961291326013;0.959234105452538;-0.011697245861677;1.5893115149181
12480;-242686.706172326;3896319.31188483;5551836.93830501;-7661.92748247609;119.325547134725;41.7369799828896;6785933.90435004;0.0491479575181554;-0.00978444535501715;0.959235274400035;-0.011753116976022;1.62309595804069
12510;-472362.296139932;3897674.29711627;5549910.60852902;-7648.33423855015;-28.8793461658102;-169.971481524884;6786018.258318;0.0491959539155243;-0.00952871721605415;0.95923797386269;-0.0118085496929234;1.65664705271625
12540;-701500.608490702;3894594.18660361;5541651.04347231;-7626.12655044056;-176.320818345075;-380.440733737535;6786130.60947771;0.049242415590501;-0.00915688499642828;0.959242171282092;-0.0118634227446522;1.6899699690095
12570;-929844.83142064;3887104.26444546;5527098.8073141;-7595.41382092342;-322.840786682872;-589.445917618558;6786269.86463293;0.0492868322567136;-0.00867439965098154;0.959247827896452;-0.0119176195111829;1.723070992064
12600;-1157141.55004754;3875234.49554808;5506301.11948066;-7556.31303262124;-468.285290267538;-796.768222488567;6786434.84061584;0.0493287284480936;-0.00808760874328753;0.959254899120561;-0.0119710284288522;1.7559574204155
12630;-1383140.96701877;3859019.40112522;5479311.67209087;-7508.94829746508;-612.504543986617;-1002.19495618398;6786624.27436416;0.0493676669792824;-0.00740365587716981;0.959263334937778;-0.0120235433543987;1.78863746155204
12660;-1607597.10978519;3838497.93278969;5446190.44559823;-7453.45041846577;-755.352978580548;-1205.51959536539;6786836.83279845;0.0494032518284942;-0.00663037890398786;0.959273080300903;-0.0120750638850654;1.82112012623348
12690;-1830268.02492415;3813713.34564037;5407003.52320393;-7389.95646469398;-896.689267718089;-1406.54181737063;6787071.12244156;0.0494351304588239;-0.0057762082006319;0.959284075538906;-0.0121254956357338;1.85341512287874
12720;-2050915.95991973;3784713.07071983;5361822.90457395;-7318.60936022105;-1036.37634304101;-1605.06751498895;6787325.69873066;0.0494629955994469;-0.0048500661125566;0.959296256766752;-0.012174750474319;1.88553275312742
12750;-2269307.53282837;3751548.58718934;5310726.31935215;-7239.55748763458;-1174.28139810915;-1800.90879550714;6787599.0749801;0.0494865865123603;-0.00386126846426198;0.959309556295737;-0.0122227467168675;1.91748380948985
12780;-2485213.89027486;3714275.29454063;5253797.0409214;-7152.95430661442;-1310.27588215614;-1993.88396534596;6787889.73096109;0.0495056897733698;-0.00281942886132941;0.959323903042007;-0.0122694092839843;1.94927947581995
12810;-2698410.85423622;3672952.38513676;5191123.70082569;-7058.95798793653;-1444.23548454172;-2183.81750156863;6788196.12107094;0.0495201395980743;-0.00173436634620799;0.959339222931115;-0.0123146698203635;1.98093123118285
12840;-2908679.05808048;3627642.7173481;5122800.10422835;-6957.73106316312;-1576.04011075879;-2370.54001150121;6788516.68207168;0.0495298177447654;-0.000616016827062787;0.959355439296714;-0.0123584667793124;2.01245075754529
12870;-3115804.07233356;3578412.68952454;5048925.04674496;-6849.4400901781;-1705.5738508238;-2553.88818166028;6788849.84038359;0.0495346530265881;0.000525651424367094;0.959372473271708;-0.0124007454742458;2.04384985159226
12900;-3319576.5206509;3525332.11502007;4969602.13295445;-6734.2553346364;-1832.72494084691;-2733.7047171359;6789194.01892509;0.049534620465132;0.00168071801322746;0.959390244170361;-0.0124414580991854;2.07514034086969
12930;-3519792.1864711;3468474.09846309;4884939.59685803;-6612.35046731389;-1957.38571854527;-2909.83827252863;6789547.64349518;0.0495297401169588;0.00283938629155456;0.959408669860104;-0.0124805637203313;2.10633400436799
12960;-3716252.11082771;3407914.91344298;4795050.1245236;-6483.90227727094;-2079.45257342885;-3082.14337548909;6789909.14869958;0.0495200756035483;0.00399205481445409;0.959427667121937;-0.0125180282407863;2.13744249759487
12990;-3908762.68179117;3343733.88176228;4700050.67912231;-6349.09040067696;-2198.82589235318;-3250.48034385719;6790276.98342531;0.0495057323738567;0.00512938438743666;0.959447151998544;-0.0125538243404967;2.16847728213715
13020;-4097135.7160079;3276013.25438349;4600062.32853516;-6208.09706508467;-2315.41000109858;-3414.71519734727;6790649.61587223;0.0494868557272255;0.0062423607427045;0.959467040129365;-0.0125879313934523;2.19944955967736
13050;-4281188.53279613;3204838.09418026;4495210.07567954;-6061.10684889129;-2429.11310260092;-3574.71956467393;6791025.5381531;0.0494636286228331;0.00732235290136168;0.959487247072089;-0.0126203353641368;2.23037021041129
13080;-4460744.02124953;3130296.16058445;4385622.69167977;-5908.30645567844;-2539.84721242384;-3730.37058696303;6791403.27047618;0.0494362693003159;0.00836116728586728;0.959507688610112;-0.0126510286851649;2.26124973580442
13110;-4635630.70078997;3052477.79620338;4271432.5519811;-5749.88450308315;-2647.52809202903;-3881.55081824276;6791781.36492666;0.0494050287346574;0.00935109764437027;0.959528281045703;-0.0126800101179728;2.29209820562747
13140;-4805682.77559962;2971475.81546551;4152775.47548327;-5586.03132581864;-2752.0751803674;-4028.14812376106;6792158.40886484;0.0493701879469954;0.0102849708379177;0.959548941478697;-0.0127072845983459;2.32292520922109
13170;-4970740.18335081;2887385.39533727;4029790.56674848;-5416.93879243413;-2853.4115242821;-4170.05557682877;6792533.0279606;0.0493320551916694;0.0111561885245607;0.959569588070676;-0.0127328630684841;2.35373981095639
13200;-5130648.63863938;2800303.96813997;3902620.06131787;-5242.80013537891;-2951.4637081825;-4307.17135484198;6792903.88888442;0.0492909630386487;0.0119587647530025;0.959590140294684;-0.0127567622972081;2.38455050987876
13230;-5285259.67151384;2710331.11648191;3771409.17415201;-5063.80979391517;-3046.16178341837;-4439.39863509339;6793269.70167627;0.0492472653694533;0.0126873594543728;0.959610519170611;-0.0127790046898149;2.41536520354592
13260;-5434430.66147878;2617568.47030881;3636305.95119302;-4880.16326940774;-3137.43919775425;-4566.64549094002;6793629.22181387;0.0492013343038396;0.0133373077953698;0.959630647486465;-0.012799618088988;2.44619115609622
13290;-5578024.86733651;2522119.6060638;3497461.12402974;-4692.05699250533;-3225.23272531593;-4688.82478885429;6793981.25200232;0.0491535570738431;0.0139046453312929;0.959650450005805;-0.0128186355680661;2.47703497060738
13320;-5715911.45321644;2424089.94793755;3355027.96763193;-4499.68820171768;-3309.48239735464;-4805.85408684677;6794324.64370681;0.0491043328612714;0.0143861288744848;0.959669853661675;-0.0128360952178704;2.5079025658287
13350;-5847965.51112628;2323586.67117923;3209162.16110552;-4303.25483288519;-3390.1314341488;-4917.65553471249;6794658.29845007;0.0490540696144019;0.0147792529740166;0.959688787737415;-0.0128520399281893;2.5387991573887
13380;-5974068.08034451;2220718.60742956;3060021.65140788;-4102.95541903206;-3467.12617833941;-5024.15577651732;6794981.16889593;0.0490031808594419;0.0150822618871651;0.95970718403477;-0.0128665171649147;2.56972924359566
13410;-6094106.16395771;2115596.15202895;2907766.51995005;-3898.98900009083;-3540.41602997196;-5125.28585570838;6795292.25973954;0.0489520825222508;0.0152941569133567;0.959724977029738;-0.012879578743729;2.60069659595767
13440;-6207972.74283125;2008331.17324551;2752558.85200183;-3691.55504198412;-3609.9533834963;-5220.98112320107;6795590.62842464;0.0489011897758532;0.0154146989580473;0.959742104016628;-0.0128912806011413;2.63170425455197
13470;-6315566.78728645;1899036.92336086;2594562.60880561;-3480.85336454942;-3675.69356695546;-5311.18114876565;6795875.38570692;0.0488509139293911;0.0154444061977415;0.959758505240802;-0.012901682563582;2.66275452836936
13500;-6416793.26674162;1787827.95154472;2433943.5022953;-3267.08407779366;-3737.59478357505;-5395.82963600907;6796145.69608232;0.048801659374317;0.0153845467289536;0.959774124020582;-0.0129108481151723;2.69384900074766
13530;-6511563.15755938;1674820.01844343;2270868.87230854;-3050.44752596621;-3795.61805594692;-5474.87434122105;6796400.77809767;0.0487538206038045;0.0152371261035636;0.959788906858825;-0.0129188441647016;2.72498853998824
13560;-6599793.44932697;1560130.01240172;2105507.56617238;-2831.144238942;-3849.72717298352;-5548.26699632952;6796639.90456049;0.0487077793214984;0.015004869680719;0.959802803544612;-0.0129257408122648;2.75617331522198
13590;-6681407.14978154;1443875.86723239;1938029.82053603;-2609.37489040964;-3899.88863980364;-5615.96323618705;6796862.40266357;0.0486639016558257;0.0146911997611741;0.959815767245561;-0.0129316111159354;2.78740281755491
13620;-6756333.28857672;1326176.48144351;1768607.14531732;-2385.34026236358;-3946.07163069485;-5677.9225303887;6797067.654039;0.0486225354960982;0.0143002075129993;0.959827754591187;-0.0129365308587787;2.81867588648089
13650;-6824506.92007246;1207151.63882896;1597412.20962451;-2159.24121540339;-3988.24794528432;-5734.10811980114;6797255.09475522;0.0485840079665231;0.0138366197475629;0.959838725747754;-0.0129405783164434;2.84999074149816
13680;-6885869.12531467;1086921.93032425;1424618.72950949;-1931.27866434778;-4026.39196803598;-5784.48695796426;6797424.2152696;0.0485486230539934;0.0133057606601424;0.95984864448504;-0.0129438340255091;2.88134501881154
13710;-6940367.01335696;965608.677026197;1250401.35740405;-1701.65355867532;-4060.48063117977;-5829.02965750819;6797574.56034803;0.0485166594051025;0.0127135087095305;0.959857478235389;-0.0129463805527113;2.91273581294164
13740;-6987953.72206195;843333.854271992;1074935.57308672;-1470.56686730837;-4090.49338116723;-5867.71044171241;6797705.72896179;0.048488368307216;0.0120662488738878;0.95986519814542;-0.0129483022651137;2.94415972299951
13770;-7028588.41850523;720220.016670744;898397.576024452;-1238.21956726082;-4116.41214873609;-5900.50710131731;6797817.37417091;0.0484639718676368;0.0113708205842394;0.959871779120711;-0.0129496851012528;2.97561290332101
13800;-7062236.29909076;596390.22397796;720964.178929811;-1004.81263567433;-4138.22132265659;-5927.40095668388;6797909.20300238;0.0484436614038711;0.0106344617005364;0.959877199863763;-0.0129506163432395;3.00709111809165
13830;-7088868.58947229;471967.967701648;542812.702372222;-770.547044771395;-4155.90772722227;-5948.376825383;6797980.97633004;0.0484275960567994;0.00986474895636247;0.959881442905494;-0.0129511843897659;3.03858979953129
13860;-7108462.54436132;347077.098326846;364120.870279167;-535.623759256896;-4169.46060353817;-5963.42299528209;6798032.50876222;0.0484159016371344;0.00906953535512707;0.959884494630494;-0.0129514785299364;3.07010410915142
13890;-7121001.44728788;221841.753043976;185066.706161656;-300.243735702652;-4178.87159465091;-5972.53120318425;6798063.66854215;0.0484086697139597;0.00825688505129414;0.959886345296224;-0.0129515887178164;3.10162900154694
13920;-7126474.61036697;96386.2838652198;5828.42989666382;-64.6079234517599;-4184.13473455599;-5975.69661906223;6798074.37746488;0.048405956952383;0.00743500629312047;0.959886989046309;-0.0129516053475708;3.13315929014138
13950;-7124877.37410899;-29164.8139878365;-173415.645101748;171.082733418522;-4185.24644110938;-5972.91783591765;6798064.61081345;0.0484077847054657;0.00661218303712628;0.95988642391803;-0.0129516190290509;-3.1184955929087
13980;-7116211.10729933;-154686.973542714;-352487.214491724;406.627293535393;-4182.20551286237;-5964.19686528397;6798034.39731618;0.0484141388635996;0.00579670586798699;0.959884651844089;-0.0129517203636767;-3.08697030021104
14010;-7100483.20695793;-280055.627498588;-531208.08556275;641.824815529928;-4175.01312983023;-5949.53913838024;6797983.81912559;0.0484249699624593;0.00499680286987694;0.959881678648667;-0.0129519997204565;-3.05545534438101
14040;-7077707.09837625;-405146.279730952;-709400.279914118;876.474355656471;-4163.67285819749;-5928.95351291063;6797913.0118187;0.048440193548607;0.00422057109613067;0.959877514037776;-0.0129525470119843;-3.0239558020907
14070;-7047902.23521514;-529834.576996427;-886886.136421871;1110.37496619164;-4148.19065895442;-5902.45228549385;6797822.16441717;0.0484596907997585;0.00347590927334439;0.95987217158384;-0.012953451470263;-2.99247655525837
14100;-7011094.09963322;-653996.380955476;-1063488.41466275;1343.32569507359;-4128.57490045129;-5870.051209694;6797711.51942474;0.0484833093947502;0.00277045235413387;0.959865668704427;-0.0129548014222056;-2.96102222691934
14130;-6967314.20240179;-777507.840630253;-1239030.3989626;1575.12558724393;-4104.83637484852;-5831.76951961321;6797581.37287861;0.0485108646263355;0.00211150850038116;0.959858026634993;-0.0129566840646855;-2.92959711954445
14160;-6916600.08294803;-900245.465414027;-1413336.00323534;1805.57368815648;-4076.98831843255;-5787.62995899365;6797432.07440986;0.0485421407481776;0.00150599903706292;0.959849270395462;-0.0129591852390232;-2.89820515635071
14190;-6858995.30925472;-1022086.19874759;-1586229.87677685;2034.4690499203;-4045.04643575834;-5737.65881576395;6797264.02730754;0.0485768925457944;0.000960401867036938;0.959839428750462;-0.0129623892048226;-2.86684982609884
14220;-6794549.4775302;-1142907.49257675;-1757537.51117595;2261.61074054696;-4009.02892757028;-5681.88596195191;6797077.68857938;0.0486148471197727;0.000480698781022693;0.959828534162938;-0.0129663784130972;-2.83553413181668
14250;-6723318.21154844;-1262587.3827034;-1927085.3485021;2486.79785677598;-3968.9565224439;-5620.34489887153;6796873.56900152;0.0486557058683333;7.23270363355719e-05;0.959816622740902;-0.0129712332786621;-2.80426054382614
14280;-6645363.16154475;-1381004.56514088;-2094700.89092656;2709.82954095623;-3924.85251208036;-5553.07280747772;6796652.23314829;0.0486991466553006;-0.000259864485526166;0.959803734176971;-0.0129770319518073;-2.77303095738849
14310;-6560752.00253813;-1498038.4735819;-2260212.81193017;2930.50500246511;-3876.74279017555;-5480.11060376675;6796414.29939201;0.0487448261486918;-0.000511654296697836;0.959789911680391;-0.0129838500893089;-2.74184665521769
14340;-6469558.43193696;-1613569.35808512;-2423451.06924713;3148.62354415207;-3824.65589477394;-5401.50299908435;6796160.43986196;0.0487923823145308;-0.000679482313681745;0.959775201901143;-0.0129917606248876;-2.71070827504876
14370;-6371862.16626983;-1727478.36508336;-2584247.01968971;3363.9845942974;-3768.62305400571;-5317.29856518581;6795891.38035013;0.0488414370500442;-0.000760478739285881;0.959759654845757;-0.0130008335392764;-2.6796157823869
14400;-6267748.93686877;-1839647.61881321;-2742433.53599389;3576.38774458181;-3708.67823509274;-5227.54980387426;6795607.90015089;0.0488915989401457;-0.000752487750476331;0.959743323784405;-0.0130111356301182;-2.64856844850675
14430;-6157310.48431688;-1949960.30426234;-2897845.12582047;3785.63279456696;-3644.8581964957;-5132.31322102351;6795310.83182019;0.0489424661209966;-0.000654085977835713;0.959726265148836;-0.0130227302819799;-2.61756483371999
14460;-6040644.55145768;-2058300.75172651;-3050318.0530399;3991.51980319124;-3577.20254305982;-5031.64940477121;6795001.06083912;0.0489936292344456;-0.000464595806749231;0.959708538420706;-0.013035677236836;-2.58660277588507
14490;-5917854.87474791;-2164554.52306407;-3199690.46142263;4193.84914778893;-3505.75378400172;-4925.62310764548;6794679.52516558;0.049044674457258;-0.000184093567406687;0.959690206009828;-0.0130500323654536;-2.55567938409556
14520;-5789051.17372064;-2268608.49973042;-3345802.50084894;4392.4215911446;-3430.55739356316;-4814.30333236478;6794347.21465715;0.0490951865891989;0.000186587289991053;0.959671333121883;-0.0130658474401828;-2.52479103745424
14550;-5654349.13830967;-2370350.97266976;-3488496.45614438;4587.03835709679;-3351.66187414;-4697.76342102514;6794005.17034668;0.0491447521842431;0.000645857917554878;0.959651987615108;-0.0130831699097452;-2.49393338881916
14580;-5513870.41377118;-2469671.73413531;-3627616.87863779;4777.50121520718;-3269.11882167614;-4576.08114736246;6793654.48355222;0.0491929627093566;0.00119138055914973;0.959632239845503;-0.0131020426766964;-2.46310137339415
14610;-5367742.58292291;-2566462.17150233;-3763010.720529;4963.61257501196;-3182.9829930924;-4449.33881174847;6793296.29480135;0.0492394177154467;0.00182007967143448;0.959612162500109;-0.013122503878332;-2.43228922203138
14640;-5216099.1454055;-2660615.3631315;-3894527.47214292;5145.17559037151;-3093.31237549911;-4317.62333854909;6792931.79254982;0.0492837280051612;0.00252815754319094;0.959591830417898;-0.0131445866718979;-2.40149047911528
14670;-5059079.49365557;-2752026.17633209;-4022019.3021347;5321.99427443221;-3000.16825691902;-4181.02637544158;6792562.21167368;0.0493255187821818;0.00331111428813084;0.95957132039789;-0.0131683190250656;-2.37069802490532
14700;-4896828.88526428;-2840591.36746565;-4145341.20069848;5493.87362571027;-2903.61529822336;-4039.64439425297;6792188.83171378;0.0493644327665305;0.00416377210099337;0.95955071099411;-0.0131937235127296;-2.33990410222972
14730;-4729498.41138029;-2926209.68422212;-4264351.12581813;5660.61976580103;-2803.72160595929;-3893.57879284648;6791812.97485113;0.0494001332601141;0.0050803036856893;0.959530082297049;-0.013220817121287;-2.30910034744051
14760;-4557244.96080085;-3008781.97008978;-4378910.15258403;5822.04008920877;-2700.55880572023;-3742.93599754505;6791436.00359189;0.0494323071462817;0.00605426478672484;0.959509515701358;-0.013249611061658;-2.27827782556263
14790;-4380231.17938014;-3088211.27102973;-4488882.6255838;5977.94342578039;-2594.20211568351;-3587.82756554147;6791059.31814054;0.0494606678065668;0.00707863077989838;0.959489093659558;-0.0132801105924083;-2.24742706959417
14820;-4198625.42436959;-3164402.94435405;-4594136.31435771;6128.14021621203;-2484.73041991039;-3428.3702867034;6790684.35344043;0.0494849579369867;0.00814583730371249;0.95946889942161;-0.0133123148544336;-2.21653812393967
14850;-4012601.71329139;-3237264.76979401;-4694542.57189137;6272.44270107934;-2372.22634097394;-3264.6862841384;6790312.57586155;0.0495049522453088;0.00924782493742152;0.959449016760301;-0.0133462167187624;-2.18560059198266
14880;-3822339.66693268;-3306707.06273116;-4789976.49609826;6410.66512382027;-2256.77631144819;-3096.90311283927;6789945.47951622;0.0495204600095665;0.0103760879542436;0.959429529682475;-0.0133818026491255;-2.15460368782571
14910;-3628024.44603601;-3372642.78954996;-4880317.09422388;6542.62394807311;-2138.47064376011;-2925.15385568385;6789584.58218476;0.0495313274768269;0.01152172719626;0.959410522126249;-0.013419052581028;-2.1235362922434
14940;-3429846.68124961;-3434987.68505466;-4965447.45008053;6668.13808974094;-2017.40359787185;-2749.57721601547;6789231.42083496;0.0495374400798041;0.012675507130349;0.959392077644475;-0.0134579398191388;-2.09238701290645
14970;-3228002.39589059;-3493660.37187712;-5045254.89399802;6787.02916411802;-1893.67344622661;-2570.3176059814;6788887.54672087;0.0495387244474173;0.0138279171491489;0.959374279074851;-0.0134984309548838;-2.06114424893876
15000;-3022692.92106467;-3548582.48178451;-5119631.17535012;6899.12174837119;-1767.38253535583;-2387.52522975653;6788554.52004921;0.049535150183847;0.0149692371770098;0.959357208197206;-0.0135404858061862;-2.02979625986472
15030;-2814124.80267809;-3599678.77877717;-5188472.63748939;7004.24365962136;-1638.63734350994;-2201.35616072911;6788233.9042045;0.0495267313890924;0.0160896076247934;0.959340945378657;-0.0135840573813482;-1.99833123898737
15060;-2602509.69987053;-3646877.28384739;-5251680.394895;7102.22624881562;-1507.54853363833;-2011.97241167397;6787927.25952716;0.0495135278925651;0.0171791037088128;0.959325569207489;-0.0136290918690941;-1.96673739120854
15090;-2388064.27439338;-3690109.40124894;-5309160.51230779;7192.9047105182;-1374.23100100816;-1819.54199688792;6787636.13664294;0.0494956461699193;0.0182278141054193;0.959311156116806;-0.0136755286568144;-1.93500301525774
15120;-2171010.07045462;-3729310.04610555;-5360824.1855954;7276.11840867941;-1238.8039147154;-1624.23898521147;6787362.0693462;0.0494732399122211;0.0192259238524421;0.959297779999155;-0.0137233003790394;-1.90311659023539
15150;-1951573.38455116;-3764417.77316329;-5406587.92405737;7351.71121836387;-1101.39075230614;-1426.24354281112;6787106.56704451;0.0494465102157961;0.0201638013305611;0.959285511813572;-0.0137723329981485;-1.87106686629703
15180;-1729985.12481104;-3795374.90646812;-5446373.7338455;7419.53188333333;-962.11932669153;-1225.74196454926;6786871.10677735;0.0494157053607732;0.0210320890603575;0.959274419186642;-0.0138225459192628;-1.83884295920704
15210;-1506480.65937282;-3822127.66972471;-5480109.30213892;7479.43438928442;-821.121804506769;-1022.9266927223;6786657.12482759;0.049381120146588;0.0218217979339265;0.959264566009437;-0.0138738521411972;-1.80643444837256
15240;-1281299.65333654;-3844626.3170667;-5507728.18167617;7531.27835243741;-678.534715033494;-817.99632190572;6786466.00795095;0.0493430947536516;0.0225244043633772;0.959256012032368;-0.0139261584452331;-1.77383147783088
15270;-1054685.89383194;-3862825.26394176;-5529169.9752079;7574.92942305822;-534.498948776253;-611.155588605561;6786299.08425525;0.0493020131021626;0.0231319496729956;0.959248812460214;-0.0139793656233394;-1.74102485950719
15300;-826887.10276353;-3876683.21778713;-5544380.51939474;7610.25970337237;-389.159744758499;-402.615344382294;6786157.61376888;0.0492583006817771;0.0236371408892982;0.959243017549834;-0.0140333687472948;-1.70800617788584
15330;-598154.736810709;-3886163.30814283;-5553312.06763382;7637.14817919593;-242.666665581965;-192.592511084609;6786042.77874536;0.0492124218296875;0.0240334518963842;0.959238672213235;-0.0140880574799601;-1.67476789505083
15360;-368743.774283179;-3891233.21582104;-5555923.4712568;7655.48116446534;-95.1735592764182;18.6899831904229;6785955.67375924;0.0491648764397113;0.0243152237269465;0.95923581562892;-0.0141433164297059;-1.64130345485299
15390;-138912.488458952;-3891865.30072049;-5552180.35850001;7665.15275769448;53.1614930446836;231.003288807647;6785897.2956565;0.0491161960913538;0.0244777625581917;0.959234480864613;-0.0141990255487235;-1.60760738475928
15420;91077.792936302;-3888036.72784523;-5542055.31060587;7666.0653092248;202.176244712317;444.112741375412;6785868.53343133;0.0490669395955618;0.0245174337831841;0.959234694514637;-0.014255060575629;-1.57367539374021
15450;320962.942413199;-3879729.59105744;-5525528.03437222;7658.12989796244;351.704367201506;657.777991992699;6785870.15810983;0.0490176879630463;0.0244317503409185;0.959236476355415;-0.0143112935224213;-1.53950446436283
15480;550476.301828659;-3866931.03406453;-5502585.53042508;7641.26681611589;501.575550980049;871.753162337633;6785902.81272901;0.0489690388116111;0.0242194533229138;0.959239839022667;-0.0143675932054591;-1.50509293709076
15510;779348.966137377;-3849633.36811134;-5473222.25644928;7615.40606026017;651.615624464888;1085.7870259416;6785967.00250859;0.0489216002407919;0.0238805827407202;0.959244787714031;-0.0144238258197043;-1.47044058465819
15540;1007310.081947;-3827834.18582059;-5437440.28457178;7580.48782685868;801.646692015423;1299.6232169469;6786063.08531992;0.0488759842151393;0.0234165362504536;0.959251319920894;-0.0144798555550142;-1.43554867429585
15570;1234087.16098022;-3801536.47059664;-5395249.4520544;7536.46301017508;951.487291852971;1513.00046758377;6786191.26256444;0.0488327995114312;0.0228301135986646;0.959259425193279;-0.0145355452527831;-1.4004200155543
15600;1459406.40848199;-3770748.70098231;-5346667.50441706;7483.29370030387;1100.95257474342;1725.6528755229;6786351.57058009;0.048792644299663;0.0221255445904791;0.959269084941652;-0.0145907571007144;-1.36505899150594
15630;1682993.06653866;-3735484.94933399;-5291720.23007871;7420.95367884446;1249.85450421519;1937.31020216188;6786543.87269979;0.0487560984424427;0.0213084984966849;0.959280272279454;-0.0146453533629705;-1.32947157122224
15660;1904571.77219882;-3695764.97415845;-5230441.58557395;7349.4289095391;1398.00207900597;2147.69820278594;6786767.85209045;0.0487237156119288;0.0203860730181758;0.959292951910123;-0.0146991971423929;-1.29366530162385
15690;2123866.930202;-3651614.30543517;-5162873.81037635;7268.71802099479;1545.20157833869;2356.53898940512;6787023.00550392;0.0486960153371524;0.0193667612204543;0.959307080062167;-0.0147521531709235;-1.25764927709528
15720;2340603.10003199;-3603064.32223158;-5089067.53033832;7178.832778414;1691.256830519;2563.55142691012;6787308.63807258;0.0486734751068716;0.0182603952366145;0.95932260447575;-0.014804088623788;-1.2214340856413
15750;2554505.39691675;-3550152.32190588;-5009081.84874056;7079.7985410738;1835.96950522311;2768.45156300677;6787623.85928201;0.0486565226633946;0.0170780660111245;0.959339464443899;-0.0148548739524455;-1.18503173083564
15780;2765299.90629625;-3492921.58018276;-4922984.42393326;6971.65470211949;1979.13942970533;2970.95309218489;6787967.58025037;0.0486455286304786;0.0158320189087858;0.959357590911233;-0.0149043837307566;-1.14845552936517
15810;2972714.11117396;-3431421.40138295;-4830851.53254708;6854.45510708168;2120.56492899959;3170.76785375021;6788338.51243954;0.0486407996228843;0.0145355256281973;0.959376906632658;-0.0149524975082998;-1.11171998458721
15840;3176477.33165846;-3365707.15808783;-4732768.11725469;6728.26844738833;2260.04319001835;3367.60636369895;6788735.16791618;0.0486425719859798;0.0132027335158677;0.959397326394103;-0.0149991006642749;-1.07484063717535
15870;3376321.17588727;-3295840.3195259;-4628827.81807416;6593.17862503012;2397.37064926637;3561.17837994466;6789155.86127087;0.0486510063105363;0.011848494051326;0.959418757296847;-0.0150440852549818;-1.03783389460318
15900;3571980.00140899;-3221888.46797934;-4519132.98622466;6449.28508445134;2532.34340368646;3751.19350011634;6789598.71329157;0.04866618286036;0.0104881729357951;0.959441099106443;-0.0150873508474727;-1.0007168418789
15930;3763191.38598086;-3143925.30252671;-4403794.6795729;6296.70310768528;2664.75764394075;3937.3617908382;6790061.65647289;0.048688098038581;0.00913744483758156;0.95946424466666;-0.0151288053316412;-0.963507036564507
15960;3949696.60661896;-3062030.62946184;-4282932.63874614;6135.56406873531;2794.41010920578;4119.39444707686;6790542.44242484;0.0487166620024319;0.00781207639581359;0.959488080378175;-0.0151683657027635;-0.926222291663297
15990;4131241.12561885;-2976290.33876043;-4156675.24303534;5966.01564322462;2921.09856232428;4297.00447980322;6791038.65122507;0.0487516975165405;0.00652770153288303;0.959512486741101;-0.0152059588063316;-0.888880450408972
16020;4307575.08214564;-2886796.36600381;-4025159.44526946;5788.22196940368;3044.62228391371;4469.90742986836;6791547.70273591;0.0487929401116328;0.00529959345172479;0.959537338959642;-0.015241522036944;-0.851499157317054
16050;4478453.78787705;-2793646.63921547;-3888530.68491062;5602.36375671596;3164.78258378368;4637.82210563798;6792066.86988305;0.048840039589813;0.00414243787908981;0.959562507606476;-0.0152750039830482;-0.814095630045755
16080;4643638.22507105;-2696945.0101188;-3746942.77869844;5408.63833828446;3281.38332776407;4800.47134157382;6792593.29386579;0.0488925628900455;0.00307011215113642;0.95958785934362;-0.0153063650094606;-0.776686436650487
16110;4802895.54532381;-2596801.1693854;-3600557.78826197;5207.25966389424;3394.23147779693;4957.58277459646;6793124.00124093;0.0489499982990125;0.00209547462061969;0.959613257695812;-0.0153355777698415;-0.739287282701066
16140;4955999.5671847;-2493330.54551122;-3449545.8642174;4998.4582303123;3503.13764290094;5108.88963471893;6793655.92279254;0.0490117609641063;0.00123016860337296;0.959638563871616;-0.0153626276416703;-0.701912812471179
16170;5102731.270705;-2386654.18703325;-3294085.06638038;4782.48094610532;3607.91663838185;5254.13154610819;6794185.91407015;0.0490771996378279;0.000484444689468723;0.959663637626737;-0.0153875130767547;-0.664576428019708
16200;5242879.28691731;-2276898.62788157;-3134361.15984163;4559.59092848905;3708.38805043942;5393.05533441979;6794710.77744724;0.0491456045571638;-0.000132995256749828;0.95968833816327;-0.0154102458609142;-0.627290129484701
