t;x;y;z;vx;vy;vz;a;e;w;i;raan;nu
43770;-7289993.64330073;-191967.567427639;-799931.125151405;830.701067013161;-3218.47279159082;-6376.3199906219;6997935.71316742;0.0487667788550835;-0.00286278949004863;1.10649547915665;-0.0286363249241273;-3.01647756388682
43800;-7261760.48961044;-288419.791571833;-990826.901061076;1051.38829011032;-3211.18724537352;-6349.09512554183;6997834.92099201;0.0487870156579366;-0.00351556943459184;1.1064913769205;-0.0286369596831204;-2.98641451384715
43830;-7226918.46885789;-384609.517571697;-1180818.70562434;1271.26324828353;-3200.97341757851;-6316.05790626951;6997713.00339141;0.0488112782135312;-0.00412863993924194;1.10648641976501;-0.0286378931386439;-2.9563775956724
43860;-7185494.55553392;-480448.950041296;-1369732.42449446;1490.15216475403;-3187.83510783008;-6277.22594460143;6997570.25377385;0.0488393850253584;-0.00469500469318045;1.10648062242125;-0.0286391816426118;-2.92637118389573
43890;-7137520.93806464;-575850.431251991;-1557394.51920688;1707.88122133467;-3171.77769600722;-6232.62002555875;6997407.01760982;0.0488711255055781;-0.00520802897130508;1.10647400217406;-0.0286408807304454;-2.89639929768287
43920;-7083035.01997862;-670726.48876294;-1743632.12281876;1924.27656378904;-3152.80815747798;-6182.26413764578;6997223.69252423;0.0489062613880669;-0.00566149019420539;1.10646657883784;-0.0286430449873165;-2.86646555133543
43950;-7022079.4208796;-764989.88354246;-1928273.13652226;2139.16430949764;-3130.9350805852;-6126.18550749256;6997020.7283867;0.0489445283248367;-0.00604962507361414;1.10645837472815;-0.0286457279139083;-2.83657310823279
43980;-6954701.97715032;-858553.658647413;-2111146.32736193;2352.37055777058;-3106.16868635809;-6064.41463881069;6996798.62739339;0.0489856376547649;-0.0063671730333867;1.10644941462919;-0.0286489817916787;-2.80672463852553
44010;-6880955.74230301;-951331.188526959;-2292081.42718456;2563.72140314904;-3078.52085041925;-5996.98535558132;6996557.94413292;0.0490292783327577;-0.00660941565027245;1.10643972575685;-0.0286528575476292;-2.77692228083952
44040;-6800898.98688167;-1043236.229016;-2470909.2329469;2773.04295204108;-3048.0051270508;-5923.93484938265;6996299.28562781;0.0490751190067992;-0.00677221191380759;1.1064293377171;-0.028657404618604;-2.74716760819455
44070;-6714595.19781098;-1134182.96808249;-2647461.7085041;2980.16134304011;-3014.63677537785;-5845.30373075226;6996023.3113424;0.0491228102298682;-0.00685202915885004;1.10641828245965;-0.0286626708151732;-2.71746159828705
44100;-6622113.07707592;-1224086.07739138;-2821572.08799805;3184.90277127818;-2978.43278762089;-5761.13608446708;6995730.73314695;0.0491719867933773;-0.00684596957622534;1.10640659422643;-0.0286687021851763;-2.68780460823465
44130;-6523526.53960591;-1312860.76474655;-2993074.98096125;3387.09351716912;-2939.41191936246;-5671.47952861014;6995422.31522687;0.0492222701686267;-0.00675179225562411;1.10639430949486;-0.0286755428770375;-2.65819635383141
44160;-6418914.7102263;-1400422.82747015;-3161806.47924773;3586.55997990033;-2897.59472176628;-5576.38527727919;6995098.87392547;0.0492732710427225;-0.00656793075886084;1.10638146691545;-0.0286832350029919;-2.62863589331873
44190;-6308361.91952935;-1486688.70677693;-3327604.26589784;3783.12871603495;-2853.00357567954;-5475.90820677683;6994761.27750707;0.049324591935493;-0.00629350626022357;1.10636810724363;-0.0286918185024033;-2.59912161563796
44220;-6191957.69850596;-1571575.54319899;-3490307.7260388;3976.62648358925;-2805.66272754121;-5370.10692510584;6994410.44582731;0.0493758298840939;-0.00592833632327465;1.10635427326537;-0.0287013310053834;-2.56965123309837
44250;-6069796.77176831;-1655001.23311377;-3649758.05991732;4166.88029195317;-2755.59832701078;-5259.04384457614;6994047.34989609;0.0494265791822142;-0.0054729394094272;1.10634000971649;-0.0287118076969719;-2.54022177836779
44280;-5941979.04918267;-1736884.48642553;-3805798.39815439;4353.71745802373;-2702.83846622274;-5142.78525731159;6993673.01131813;0.0494764341610604;-0.00492853523279772;1.10632536319516;-0.0287232811821711;-2.51082960567409
44310;-5808609.61572033;-1817144.88544759;-3958273.919306;4536.96566892371;-2647.4132205627;-5021.40141342548;6993288.50159521;0.0495249919995608;-0.00429704108820726;1.10631038206751;-0.0287357813521767;-2.48147039609319
44340;-5669798.71932352;-1895702.94502923;-4107031.96980601;4716.45305167866;-2589.3546908507;-4894.96660161289;6992894.94127372;0.0495718555514701;-0.00358106428500361;1.1062951163659;-0.0287493352521949;-2.45213916679329
44370;-5525661.756572;-1972480.17396772;-4251922.18635961;4892.00825022633;-2528.69704680666;-4763.55923188651;6992493.49892042;0.0496166361772696;-0.00278389081846602;1.1062796176797;-0.0287639669512791;-2.42283028410576
44400;-5376319.25592467;-2047399.13774169;-4392796.62084737;5063.46051013197;-2465.4765716612;-4627.26192015917;6992085.3899087;0.0496589565688757;-0.00190947040426521;1.10626393903826;-0.0287796974146732;-2.39353748029939
44430;-5221896.85829954;-2120383.52259839;-4529509.86779049;5230.63977138191;-2399.7317077632;-4486.16157435227;6991671.87499756;0.0496984535552271;-0.000962397989349209;1.1062481347858;-0.0287965443791997;-2.36425387394652
44460;-5062525.29474402;-2191358.20102192;-4661919.19441789;5393.37676962496;-2331.50310302237;-4340.34948168331;6991254.25868482;0.0497347808767395;5.21081635218016e-05;1.10623226044807;-0.0288145222322803;-2.33497199378539
44490;-4898340.36093671;-2260249.29860519;-4789884.6733649;5551.50314622745;-2260.83365801171;-4189.92139675875;6990833.88731614;0.0497676119164343;0.00112823174062463;1.10621637259051;-0.0288336418952334;-2.30568380600349
44520;-4729482.88825083;-2326984.26234251;-4913269.31802198;5704.8515675021;-2187.76857354037;-4034.97763007009;6990412.14693148;0.0497966423752088;0.002259586937182;1.10620052866781;-0.0288539107115418;-2.2763807448885
44550;-4556098.71109873;-2391491.93035383;-5031939.22053884;5853.25585346345;-2112.3553984924;-3875.62313646106;6989990.46083039;0.0498215928782408;0.00343925028291533;1.10618478686463;-0.0288753323408425;-2.24705374681873
44580;-4378338.63026658;-2453702.60304544;-5145763.6924765;5996.55111645336;-2034.64407771125;-3711.96760310271;6989570.28683847;0.0498422114988891;0.00465979572887909;1.10616920592751;-0.0288979066594361;-2.21769328758911
44610;-4196358.37193799;-2513548.11570494;-5254615.40808504;6134.57390996845;-1954.68699969317;-3544.12553648092;6989153.11425714;0.0498582761856678;0.00591333301637571;1.10615384498787;-0.0289216296681694;-2.18828942309406
44640;-4010318.54209591;-2570961.91252101;-5358370.55016958;6267.16238800701;-1872.53904383568;-3372.21634786666;6988740.46048037;0.0498695970769454;0.00719154937198681;1.10613876337611;-0.0289464934085927;-2.15883183341132
44670;-3820384.57598242;-2625879.12201054;-5456908.95849059;6394.15647523614;-1788.25762696937;-3196.36443670477;6988333.86726243;0.0498760186869462;0.00848575459335398;1.10612402042687;-0.0289724858883359;-2.12930987035101
44700;-3626726.68228779;-2678236.6338274;-5550114.2806272;6515.39804825976;-1701.90274888275;-3016.6992713208;6987934.89662252;0.0498774219454457;0.00978692960652558;1.10610967527566;-0.0289995910166965;-2.0997126085501
44730;-3429519.78173161;-2727973.17691803;-5637874.12521356;6630.73112824488;-1613.53703653069;-2833.35546630817;6987545.12637331;0.0498737260722617;0.0110857785867029;1.10609578664699;-0.0290277885514634;-2.07002890020294
44760;-3228943.43969196;-2775029.39897936;-5720080.21743863;6740.00208513628;-1523.22578659758;-2646.47285592044;6987166.14526286;0.0498648902662724;0.0123727847379487;1.10608241263431;-0.0290570540580404;-2.04024743352194
44790;-3025181.79253171;-2819347.94716474;-5796628.55667891;6843.05985365886;-1431.03700606597;-2456.19656275441;6986799.547721;0.0498509151873077;0.0136382698230265;1.10606961047228;-0.0290873588819547;-2.01035679501745
44820;-2818423.46726585;-2860873.54997226;-5867419.57611167;6939.75616127168;-1337.04145042116;-2262.67706097088;6986446.92820462;0.0498318442078563;0.014872457520038;1.10605743630155;-0.0291186701358582;-1.98034553567108
44850;-2608861.49420937;-2899553.10023903;-5932358.30413306;7029.94576819752;-1241.3126591015;-2066.07023326081;6986109.87513882;0.0498077644102146;0.016065540656757;1.106045944927;-0.0291509507021381;-1.95020224105018
44880;-2396693.21224195;-2935335.73915249;-5991354.52738095;7113.48671960718;-1143.92698778326;-1866.53742072496;6985789.96445432;0.0497788073034947;0.017207752335053;1.10603518956979;-0.0291841592522579;-1.91991560537237
44910;-2182120.16632452;-2968172.94117736;-6044322.95513709;7190.24060998734;-1044.96363706827;-1664.24546479679;6985488.75272582;0.0497451492338972;0.018289440904696;1.10602522161423;-0.0292182502839365;-1.88947450947514
44940;-1965347.99690219;-2998018.59978376;-6091183.38485631;7260.07285966532;-944.504677121957;-1459.36674030003;6985207.76991947;0.049707011460929;0.0193011486779258;1.1060160903503;-0.0292531741772566;-1.85886810257719
44970;-1746586.32083016;-3024829.11384769;-6131860.86854264;7322.85300340216;-842.635067789132;-1252.07917869579;6984948.51176302;0.0496646598718739;0.0202336941913645;1.10600784271284;-0.0292888772707571;-1.82808588763245
45000;-1526048.6034626;-3048563.47458116;-6166285.87966351;7378.45499089801;-739.442673695886;-1042.56628053903;6984712.43175655;0.0496184043069265;0.0210782577204176;1.10600052301857;-0.0293253019585171;-1.7971178099761
45030;-1303952.02155059;-3069183.35283372;-6194394.48026317;7426.75749897938;-635.018273826925;-831.017116131251;6984500.93284787;0.0495685974680642;0.0218264696325464;1.10599417270226;-0.0293623868091774;-1.76595434884196
45060;-1080517.31660287;-3086653.18659192;-6216128.48790559;7467.64425515726;-529.455565050813;-617.62631332687;6984315.35880167;0.0495156333860874;0.0224705010308182;1.10598883005339;-0.0294000667077653;-1.73458661119535
45090;-855968.638374227;-3100940.26848692;-6231435.64204558;7501.00437215744;-422.851159049694;-402.594031423826;6984156.98529836;0.04945994542239;0.0230031559881716;1.10598452995486;-0.029438273021094;-1.70300642717354
45120;-630533.378159398;-3112014.83310418;-6240269.76939424;7526.73269293013;-315.304572096324;-186.125920047452;6984027.01080456;0.0494020037850679;0.0234179645094965;1.1059813036254;-0.0294769337873937;-1.67120644626208
45150;-404441.991586809;-3119850.143872;-6242590.94781199;7544.73014554456;-206.918207109748;31.5669380806601;6983926.54726404;0.0493423125430101;0.0237092751844459;1.1059791783674;-0.0295159739307022;-1.63918023316031
45180;-177927.810625819;-3124422.57928875;-6238365.66822895;7554.90410726634;-97.797327412156;250.268101608061;6983856.61066482;0.0492814061267451;0.0238723463148981;1.10597817732214;-0.0295553155003888;-1.60692236210951
45210;48773.1554560157;-3125711.71823102;-6227566.99405884;7557.1687770005;11.9499783961399;469.75586337472;6983818.11154506;0.0492198453110939;0.023903434121574;1.1059783192343;-0.0295948779360221;-1.57442850827716
45240;275422.430422894;-3123700.42406748;-6210174.71753875;7551.44555516177;122.212841028669;689.803362714383;6983811.84550756;0.0491582126821479;0.0237998764620116;1.10597961822781;-0.029634578357598;-1.54169553461772
45270;501779.292895078;-3118374.92728569;-6186175.51239386;7537.66342990696;232.877665154625;910.178718342191;6983838.48381937;0.0490971075997408;0.023560170335163;1.10598208359539;-0.0296743318809459;-1.50872157247268
45300;727601.009840799;-3109724.90632168;-6155563.08219308;7515.75936853094;343.828194666692;1130.64518291499;6983898.56418007;0.0490371406763697;0.0231840413150141;1.10598571960369;-0.0297140519578998;-1.47550609403898
45330;952643.081870971;-3097743.56626504;-6118338.30372962;7485.67871269076;454.945589139086;1350.96132031837;6983992.48174875;0.0489789278043361;0.022672502957295;1.10599052531663;-0.0297536507405866;-1.44204997473617
45360;1176659.50042978;-3082427.71509557;-6074509.3647293;7447.37557598045;566.108512022412;1570.88120669032;6984120.4805253;0.0489230837745556;0.022027904169957;1.10599649443895;-0.0297930394689249;-1.40835554344839
45390;1399403.01692765;-3063777.83709141;-6024091.89516016;7400.81324223503;677.193231098121;1790.1546561348;6984282.64518782;0.0488702155427931;0.0212539625394479;1.10600361518255;-0.0298321288801601;-1.3744266186182
45420;1620625.42381241;-3041798.16303355;-5967109.09138913;7345.96456279554;788.073731684815;2008.52747200787;6984478.89349189;0.0488209152117164;0.0203557816709841;1.10601187015764;-0.0298708296389792;-1.34026852823486
45450;1840077.84751902;-3016496.73681699;-5903591.83240646;7282.81235082062;898.621843050922;2225.7417245744;6984708.96934186;0.0487757528097524;0.019339850739539;1.10602123629121;-0.0299090527864613;-1.3058881118978
45480;2057511.05317881;-2987885.47806641;-5833578.78731604;7211.34977058453;1008.70737844291;2441.53605573306;6984972.43664655;0.0487352689598603;0.0182140246647956;1.1060316847748;-0.0299467102058225;-1.27129370335201
45510;2272675.76090508;-2955980.24034208;-5757116.51327049;7131.58071955926;1118.19828908478;2655.64601139121;6985268.67407373;0.0486999675425216;0.0169874836204819;1.10604318104378;-0.0299837151026184;-1.23649509218913
45540;2485322.97340383;-2920800.8645126;-5674259.5430145;7043.52020094093;1226.96083244292;2867.8044019385;6985596.8708174;0.0486703084669869;0.0156706709645685;1.10605568478994;-0.030019982496768;-1.20150346378365
45570;2695204.31458629;-2882371.22686272;-5585070.46118847;6947.19468415024;1334.85975497982;3077.74169111869;6985956.02349085;0.0486467006726136;0.0142752091266298;1.10606915000936;-0.0300554297234748;-1.16633131698355
45600;2902072.37878373;-2840719.28149934;-5489619.96853825;6842.64245071626;1441.75848954144;3285.18641343253;6986344.93425496;0.048629495487467;0.0128137935009175;1.10608352508695;-0.0300899769398378;-1.13099235958667
45630;3105681.09008601;-2795877.09661557;-5387986.93317507;6729.91392284386;1547.51936743464;3489.86562002102;6986762.21028657;0.0486189804738347;0.0113000649540612;1.10609875291911;-0.0301235476336806;-1.09550138219485
45660;3305786.07124251;-2747880.88417249;-5280258.42803482;6609.07197187075;1652.00384515501;3691.50535277856;6987206.2646846;0.0486153738895117;0.00974846214495408;1.10611477107563;-0.0301560691308769;-1.05987411162644
45690;3502145.02147935;-2696771.02256093;-5166529.75369583;6480.1922037435;1755.07274562021;3889.83114622946;6987675.31890273;0.0486188198894501;0.00817405544847684;1.10613151200138;-0.0301874730972322;-1.02412704566247
45720;3694518.10249966;-2642592.07181185;-5046904.4457325;6343.36321858449;1856.58651365085;4084.56855647067;6988167.40678647;0.0486293845844751;0.00659236484907224;1.10614890325859;-0.0302176960307865;-0.988277271476412
45750;3882668.33184511;-2585392.78093304;-4921494.265806;6198.68684138795;1956.40548532089;4275.4437162391;6988680.38027933;0.0486470530622919;0.00501916469880711;1.10616686780951;-0.0302466797402456;-0.952342270626862
45780;4066361.98270826;-2525226.08696349;-4790419.17572573;6046.27832087427;2054.39017067209;4462.183914906;6989211.91684758;0.0486717274611355;0.00347027869197027;1.1061853243393;-0.0302743718051312;-0.916339713950476
45810;4245368.98919583;-2462149.10535368;-4653807.29375508;5886.266493551;2150.40154915442;4644.51820193487;6989759.52865595;0.0487032261684869;0.00196136877189158;1.10620418761841;-0.0303007260131665;-0.880287250057181
45840;4419463.35595563;-2396223.1113012;-4511794.83248277;5718.79391007861;2244.3013770171;4822.17801206637;6990320.57350758;0.0487412841967857;0.000507721936923129;1.10622336890339;-0.030325702770388;-0.844202291381902
45870;4588423.57099363;-2327513.51169677;-4364526.0176376;5544.01692112129;2335.95250573426;4994.89781021598;6990892.26754065;0.0487855547656319;-0.000875960961627589;1.10624277637446;-0.0303492694795024;-0.808101801874129
45900;4752033.02042484;-2256089.8073649;-4212152.98728888;5362.10571997951;2425.21921040725;5162.4157537918;6991471.6996521;0.0488356120962723;-0.00217577034248033;1.10626231560792;-0.0303714008820907;-0.77200209040233
45930;4910080.40382282;-2182025.54531778;-4054835.67094786;5173.24433945336;2511.9675269432;5324.47436986302;6992055.84759503;0.0488909553999926;-0.00337878298814566;1.1062818900809;-0.0303920793604038;-0.735918613814695
45960;5062360.14875875;-2105398.26077864;-3892741.64816641;4977.63060057483;2596.06559666966;5480.82124433959;6992641.59567229;0.0489510140181346;-0.00447324341934068;1.10630140170562;-0.0304112951946913;-0.699865793339338
45990;5208672.82305346;-2026289.40877349;-3726045.98631864;4775.47601107329;2677.38401690849;5631.2097200636;6993225.75392383;0.0490151536485798;-0.00544872822953828;1.10632075138969;-0.0304290467722721;-0.663856847639204
46020;5348825.54320572;-1944784.28513615;-3554931.05734762;4567.00561170194;2755.79619590239;5775.39960046721;6993805.07868028;0.0490826835723582;-0.00629629051832575;1.1063398396189;-0.0304453407448713;-0.627903645379631
46050;5482632.37740811;-1860971.93682169;-3379586.33336323;4352.45776885245;2831.17871036512;5913.15785522519;6994376.29433077;0.0491528647751297;-0.00700858208854334;1.10635856705818;-0.0304601921311333;-0.592016579642178
46080;5609914.7415198;-1774945.06147686;-3200208.16108749;4132.08391221936;2903.41166381546;6044.25932412698;6994936.11612922;0.0492249188421059;-0.00757995163963102;1.10637683516635;-0.0304736243616553;-0.556204465952979
46110;5730501.78633355;-1686799.89627288;-3016999.51525961;3906.14821664312;2972.37904375586;6168.48741521678;6995481.27384083;0.0492980374918412;-0.00800651777307238;1.10639454681987;-0.0304856692643741;-0.520474465112557
46140;5844230.7744543;-1596636.09606536;-2830169.73123386;3674.9272276571;3037.96907567332;6285.63479310663;6996008.53600995;0.0493713926044081;-0.00828621620041614;1.10641160694042;-0.0304963669886818;-0.48483203144168
46170;5950947.44509849;-1504556.60100798;-2639934.21712794;3438.70943068699;3100.0745717727;6395.50405325862;6996514.73461266;0.0494441465928471;-0.0084188210889554;1.1064279231211;-0.0305057658672198;-0.449280886515493
46200;6050506.36512855;-1410667.49380979;-2446514.14600664;3197.79476429599;3158.59327230518;6497.90837796342;6996996.78984126;0.0495154629633256;-0.00840594097609609;1.10644340624577;-0.0305139222149228;-0.413823017964506
46230;6142771.26465543;-1315077.84689079;-2250136.1287145;2952.49407833053;3213.42817732682;6592.67216971549;6997451.73475692;0.0495845169090455;-0.00825099011808521;1.10645797109596;-0.0305209000655235;-0.378458702488692
46260;6227615.35557514;-1217899.55975552;-2051031.86809983;2703.12853829462;3264.48786671678;6679.63165770372;6997876.73953728;0.0496505057852783;-0.00795913650282358;1.10647153693981;-0.030526770846394;-0.343186551869129
46290;6304921.63145184;-1119247.18696901;-1849437.79550006;2450.02897775932;3311.68680630279;6758.63547320116;6998269.13504237;0.049712659317729;-0.00753722804660105;1.10648402809746;-0.0305316129932732;-0.3080035804738
46320;6374583.14722171;-1019237.75718398;-1645594.69048347;2193.5352010911;3354.9456379828;6829.54518975077;6998626.43542166;0.0497702494033702;-0.00699369871095564;1.1064953744775;-0.0305355115071008;-0.272905292539924
46350;6436503.27726737;-917990.583729969;-1439747.2849628;1933.99523925261;3394.19145179811;6892.23582420572;6998946.35948982;0.0498225993715934;-0.00633845642297344;1.10650551207915;-0.030538557455843;-0.23788578737021
46380;6490595.95050182;-815627.067335672;-1232143.85291195;1671.76456188391;3429.35803800337;6946.59629489265;6999226.85060778;0.0498690925836798;-0.00558275476756669;1.10651438345526;-0.030540847424838;-0.202937880497137
46410;6536785.8612042;-712270.491612317;-1023035.78702452;1407.20524930605;3460.38611729364;6992.5298334226;6999466.09481909;0.0499091802598688;-0.00473905045308844;1.10652193813151;-0.0305424829197999;-0.168053238838443
46440;6575008.65446441;-608045.811979376;-812677.163753592;1140.68512849317;3487.22354748561;7029.95434697562;6999662.53701011;0.0499423884354219;-0.00382084854308921;1.10652813297727;-0.0305435697271933;-0.133222527877204
46470;6605211.08522139;-503079.438762534;-601324.298261604;872.576877430168;3509.8255051097;7058.80272822779;6999814.89488416;0.0499683239598147;-0.00284253740862893;1.10653293252464;-0.0305442172372105;-0.0984355689398413
46500;6627351.15001668;-397499.015237518;-389235.290888954;603.257102601575;3528.15464054889;7079.0231104699;6999922.17056656;0.0499866794663519;-0.0018192152986808;1.10653630923209;-0.0305445377350483;-0.0636815047035944
46530;6641398.19073232;-291433.191431412;-176669.566817167;333.105394640578;3542.18120555711;7090.57906588092;6999983.65968648;0.0499972372529122;-0.00076651036156005;1.10653824369001;-0.0305446456665734;-0.0289489711307239
46560;6647332.96973601;-185011.394524934;36112.5893429456;62.503367398733;3551.88315220307;7093.44974536097;6999998.95781446;0.0499998720281325;0.000299604112573706;1.10653872476604;-0.0305446568847921;0.00577372590947326
46590;6645147.71601758;-78363.5967244131;248850.502266784;-208.166314126432;3557.24620251039;7087.62995879247;6999967.96416903;0.0499945524910041;0.00136299751131337;1.1065377496886;-0.0305446878837792;0.0404984310158619
46620;6634846.1420654;28379.9185094007;461283.576136946;-478.520911450192;3558.26388830011;7073.13019507748;6999890.88254247;0.0499813417255871;0.00240757110243157;1.10653532406767;-0.0305448550268827;0.0752369582748958
46650;6616443.43139944;135088.790977376;673151.764559329;-748.178590231726;3554.93756098284;7049.97658178826;6999768.21943319;0.0499603964062747;0.00341744695770628;1.10653146185279;-0.0305452737760912;0.110000910553245
46680;6589966.19684602;241632.81810064;884196.038366435;-1016.75939226631;3547.27637129219;7018.21078475889;6999600.77940982;0.0499319648227834;0.00437715493302429;1.10652618522846;-0.0305460579294401;0.144801500696329
46710;6555452.40980681;347882.18822298;1094158.84951711;-1283.8861962913;3535.29721919515;6977.88984843214;6999389.65776968;0.0498963837477857;0.00527181601481272;1.1065195244483;-0.0305473188732256;0.179649376290573
46740;6512951.30093947;453707.711968867;1302784.58933359;-1549.18566218256;3519.02467445516;6929.08597825115;6999136.23058984;0.0498540741838032;0.00608732029940775;1.10651151760954;-0.0305491648556122;0.214554449691169
46770;6462523.23282731;558981.050786732;1509820.03936215;-1812.28915329948;3498.49086855633;6871.88626684198;6998842.14230341;0.0498055360396351;0.00681049781467357;1.10650221037036;-0.0305517002879463;0.2495257350752
46800;6404239.54536932;663574.941831761;1715014.81320299;-2072.8336319732;3473.73535892026;6806.39236616662;6998509.29096522;0.0497513418001417;0.00742928032870107;1.10649165561291;-0.0305550250797418;0.284571194345426
46830;6338182.37476774;767363.418373591;1918121.78772586;-2330.46252341929;3444.80496655588;6732.72010822887;6998139.81139945;0.0496921292665588;0.00793285222727084;1.10647991305564;-0.0305592340128854;0.319697593774408
46860;6264444.44712718;870222.024951448;2118897.52217181;-2584.82654368857;3411.75358847634;6650.99907728399;6997736.05644672;0.0496285934575409;0.00831178848978406;1.10646704881878;-0.0305644161601235;0.354910373332019
46890;6183128.84780533;972028.026541947;2317102.66373426;-2835.58448764246;3374.64198639202;6561.37213683208;6997300.57654891;0.0495614777736992;0.00855817776375118;1.10645313494758;-0.0305706543523569;0.390213530670566
46920;6094348.76776963;1072660.61105247;2512502.33831599;-3082.40397334551;3333.53755334373;6463.99491496189;6996836.09792679;0.0494915645402591;0.00866572854195098;1.10643824889789;-0.0305780246986781;0.425609521739528
46950;5998227.22831616;1172001.08450493;2704866.52526896;-3324.96213970194;3288.51406007311;6359.03525185233;6996345.49961723;0.0494196650533993;0.00862985649572361;1.10642247298936;-0.0305865961624679;0.461099179954396
46980;5894896.78559533;1269933.05833046;2893970.41504142;-3562.94629461776;3239.6513830378;6246.67261343311;6995831.78964485;0.0493466092655407;0.00844775112285536;1.1064058938314;-0.030596430196212;0.496681655741168
47010;5784499.21646354;1366342.62825406;3079594.74877887;-3796.05451143841;3187.03521606522;6127.09747535085;6995298.08060528;0.0492732352530056;0.00811842003838109;1.10638860172754;-0.0306075804370352;0.532354378110288
47040;5667185.18724034;1461118.54430904;3261526.13905153;-4023.99617188746;3130.75676770186;6000.51068148442;6994747.56493629;0.0492003786157338;0.00764270947741443;1.10637069006364;-0.0306200924642727;0.568113039675237
47070;5543113.90699676;1554152.37158364;3439557.37100926;-4246.49245420793;3070.91244635362;5867.1227813021;6994183.49014706;0.0491288619627703;0.00702329989445279;1.10635225468559;-0.0306340036197301;0.60395160621788
47100;5412452.76703229;1645338.64136499;3613487.68339338;-4463.27676567728;3007.60353532895;5727.15335035613;6993609.13426618;0.0490594846386942;0.00626467593204116;1.10633339327198;-0.0306493428906246;0.639862351516562
47130;5275376.96821598;1734574.99240938;3783123.02896379;-4674.09511912546;2940.93585988955;5580.83029816904;6993027.78175611;0.04899301284475;0.00537307048832124;1.1063142047072;-0.0306661308545649;0.67583591769856
47160;5132069.13787168;1821762.30213008;3948276.3140258;-4878.70645352541;2871.01944838597;5428.38916768337;6992442.70012493;0.0489301703039473;0.00435638312705905;1.10629478846011;-0.0306843796853223;0.711861400866742
47190;4982718.93787878;1906804.80755601;4108767.61686468;-5076.8828991441;2797.9681895081;5270.07243032542;6991857.1174478;0.0488716296116552;0.00322407363085048;1.10627524397344;-0.03070409321758;0.74792646119542
47220;4827522.66563957;1989610.21597423;4264424.38501528;-5268.40998813389;2721.89948761508;5106.1287805788;6991274.20098876;0.0488180044022126;0.00198703207837503;1.10625567006837;-0.0307252670683218;0.784017456112427
47250;4666682.84953211;2070089.8052273;4415081.61140818;-5453.08681180596;2642.93391802822;4936.81243377752;6990697.03709087;0.0487698424478811;0.00065742740763213;1.10623616436889;-0.0307478888120537;0.820119594605493
47280;4500407.84042542;2148158.5136912;4560581.98954179;-5630.72612615706;2561.19488407492;4762.38243061692;6990128.61247864;0.0487276197893237;-0.000751463016388809;1.10621682274986;-0.030771938206629;0.856217110136565
47310;4328911.40078209;2223735.02001214;4700776.04793187;-5801.15440751535;2476.80827756466;4583.10195164687;6989571.7970916;0.0486917359770575;-0.00222543980454577;1.10619773881231;-0.0307973874660898;0.892293449143015
47340;4152412.29281346;2296741.81272868;4835522.26418337;-5964.21186042971;2389.90214426106;4399.23764476109;6989029.32854325;0.0486625104815003;-0.0037495804603613;1.10617900338933;-0.0308242015766346;0.928331471675083
47370;3971133.86708538;2367105.24995127;4964687.15911676;-6119.75238014865;2300.60635578978;4211.05896843232;6988503.79827461;0.0486401803059292;-0.00530844701956343;1.10616070408509;-0.0308523386515808;0.964313660385846
47400;3785303.65289936;2434755.60931197;5088145.37145882;-6267.64347221972;2209.05228929151;4018.83755317014;6987997.63944757;0.0486248988125817;-0.00688629840120436;1.10614292484951;-0.030881750321011;1.00022233387175
47430;3595152.95169553;2499627.12843485;5205779.71367836;-6407.76613188937;2115.37251599656;3822.84658340108;6987513.11660016;0.0486167357480312;-0.00846730336601124;1.10612574559022;-0.0309123821516706;1.0360398602699
47460;3400916.43464183;2561658.03621069;5317481.2096091;-6540.0146860957;2019.70049976152;3623.36020169133;6987052.31706412;0.0486156784306068;-0.0100357500163744;1.10610924182347;-0.0309441740926171;1.07174886705848
47490;3202831.74548872;2620790.57518858;5423149.11455513;-6664.29660092686;1922.17030647431;3420.65293695657;6986617.14412465;0.0486216340407672;-0.0115762479417575;1.10609348436468;-0.0309770609421176;1.10733244317704
47520;3001139.10968166;2676971.01542265;5522690.91862013;-6780.53225746429;1822.91632509998;3214.99915803205;6986209.31188426;0.048634432935642;-0.0130739194040488;1.10607853905947;-0.031010972831328;1.14277432987527
47550;2796080.95063578;2730149.66013288;5616022.33403819;-6888.65469894845;1722.07300100984;3006.67255371338;6985830.3417756;0.0486538328920044;-0.0145145763551336;1.10606446655513;-0.031045835720378;1.17805909709742
47580;2587901.51398919;2780280.84355671;5703067.26731394;-6988.60935219394;1619.77458211063;2795.94564012606;6985481.56065407;0.0486795241681792;-0.0158848805630222;1.10605132211238;-0.0310815719026188;1.21317230269433
47610;2376846.50056377;2827322.92138157;5783757.77700179;-7080.35372614669;1516.15487817002;2583.08929604195;6985164.10038839;0.0487111352651015;-0.0171724846700183;1.10603915545692;-0.0311181005129597;1.24810063230264
47640;2163162.70867672;2871238.25415881;5858034.01796901;-7163.85709041819;1411.34703362078;2368.37232653489;6984878.89885701;0.0487482392600826;-0.0183661525902437;1.10602801066979;-0.0311553380364222;1.28283201831527
47670;1947097.68636169;2911993.1841063;5925844.17299602;-7239.10013655571;1305.48331401872;2152.06105515699;6984626.70225013;0.0487903605837543;-0.0194558582492362;1.10601792611537;-0.0311931988132726;1.31735573696261
